gender_main,song_name,artist_id,main_artist,feat_artist,feat_artist2,gender_feat,gender_feat2,same_gender
male,All Night,"7gAppWoH7pcYmphCVTXkzs, 4YXycRbyyAE0wozTk7QMEq",the vamps,matoma,,male,,1
male,Sit Next to Me,7gP3bB2nilZXLfPHJhMdvc,foster the people,,,,,1
male,Little Dark Age,0SwO7SWeDHJijQ3XNS7xEE,mgmt,,,,,1
male,Hold On,5D3muNJhYYunbRkh3FKgX0,chord overstreet,,,,,1
male,God's Plan,3TVXtAsR1Inumwj472S9r4,drake,,,,,1
male,Nonstop,3TVXtAsR1Inumwj472S9r4,drake,,,,,1
male,Nice For What,3TVXtAsR1Inumwj472S9r4,drake,,,,,1
male,In My Feelings,3TVXtAsR1Inumwj472S9r4,drake,,,,,1
male,rockstar,"246dkjvS1zLTtiykXe5h60, 1URnnhqYAYcrqrcwql10ft",post malone,21 savage,,male,,1
male,Better Now,246dkjvS1zLTtiykXe5h60,post malone,,,,,1
male,Psycho,"246dkjvS1zLTtiykXe5h60, 7c0XG5cIJTrrAgEC3ULPiq",post malone,ty dolla $ign,,male,,1
male,Vaina Loca,"1i8SpTcr7yvPOmcqrbnVXY, 0tmwSHipWxN12fsoLcFU3B",ozuna,manuel turizo,,male,,1
male,Dura,4VMYDCV2IEDYJArk749S6m,daddy yankee,,,,,1
male,SICKO MODE,0Y5tJX1MQlPlqiwlOH1tJY,travis scott,,,,,1
male,Call Out My Name,1Xyo4u8uXC1ZmMpatF05PJ,the weeknd,,,,,1
male,Pray For Me,"1Xyo4u8uXC1ZmMpatF05PJ, 2YZyLoL8N0Wb9xBt1NhZWg",the weeknd,kendrick lamar,,male,,1
male,SAD!,15UsOTVnJzReFVN1VCnxy4,xxxtentacion,,,,,1
male,Moonlight,15UsOTVnJzReFVN1VCnxy4,xxxtentacion,,,,,1
male,changes,15UsOTVnJzReFVN1VCnxy4,xxxtentacion,,,,,1
male,Sick Boy,69GGBxA162lTqCwzJG5jLp,the chainsmokers,,,,,1
male,X,"1SupJlEpv7RS2tPNRaHViT, 1vyhD5VmyZ7KMfW5gqLgo5",nicky jam,j balvin,,male,,1
male,Corazón,"1r4hJ1h58CWwUQe3MxPuau, 1B0Rp4SWGnFgGCPU5Pju6E",maluma,nego do borel,,male,,1
male,Lucid Dreams,4MCBfE4596Uoi2O4DtmEMz,juice wrld,,,,,1
male,In My Blood,7n2wHs1TKAczGzO7Dd2rGr,shawn mendes,,,,,1
male,Natural,53XhwfbYqKCa1cC15pYq2q,imagine dragons,,,,,1
male,FRIENDS,"64KEffDW9EtZ1y2vBYgq8T, 1zNqDE7qDGCsyzJwohVaoX",marshmello,anne-marie,,,,1
male,Happier,"64KEffDW9EtZ1y2vBYgq8T, 7EQ0qTo7fWT7DPxmxtSYEc",marshmello,bastille,,male,,1
male,Silence,"64KEffDW9EtZ1y2vBYgq8T, 6LuN9FCkKOj5PcnpouEgny",marshmello,khalid,,male,,1
male,Spotlight,"64KEffDW9EtZ1y2vBYgq8T, 2kCcBybjl3SAtIcwdWpUe3",marshmello,lil peep,,male,,1
male,River,"7dGJo4pcD2V6oG8kP0tJRR, 6eUKZXaKkcviH0Ku9w2n3V",eminem,ed sheeran,,male,,1
male,Stir Fry,6oMuImdp5ZcFhWP0ESe6mG,migos,,,,,1
male,Walk It Talk It,"6oMuImdp5ZcFhWP0ESe6mG, 3TVXtAsR1Inumwj472S9r4",migos,drake,,male,,1
male,Yes Indeed,"5f7VJjfbwm532GiveGC0ZK, 3TVXtAsR1Inumwj472S9r4",lil baby,drake,,male,,1
male,How Long,6VuMaDnrHyPL1p4EHjYLi7,charlie puth,,,,,1
male,Done for Me,"6VuMaDnrHyPL1p4EHjYLi7, 0cGUm45nv7Z6M6qdXYQGTX",charlie puth,kehlani,,genderqueer,,1
male,Ric Flair Drip,"4DdkRBBYG6Yk9Ka8tdJ9BW, 0iEtIxbK0KxaSlF7G42ZOp",offset,metro boomin,,male,,1
male,I Like Me Better,5JZ7CnR6gTvEMKX4g70Amv,lauv,,,,,1
male,Taste,"5LHRHt1k9lMyONurDHEdrp, 4DdkRBBYG6Yk9Ka8tdJ9BW",tyga,offset,,male,,1
male,Déjala Que Vuelva,"4bw2Am3p9ji3mYsXNXtQcd, 0tmwSHipWxN12fsoLcFU3B",piso 21,manuel turizo,,male,,1
male,Youngblood,5Rl15oVamLq7FbSb0NNBNy,5 seconds of summer,,,,,1
male,Me Niego,"0vR2qb8m9WHeZ5ByCbimq2, 1i8SpTcr7yvPOmcqrbnVXY, 3E6xrwgnVfYCrCs0ePERDz",reik,ozuna,wisin,male,male,1
male,Simple,3b8QkneNDz4JHKKKlLgYZg,florida georgia line,,,,,1
male,Mine,4GvEc3ANtPPjt1ZJllr5Zl,bazzi,,,,,1
male,Say Something,"31TPClRtHm23RisEBtV3X7, 4YLtscXsxbVgi031ovDDdh",justin timberlake,chris stapleton,,male,,1
male,Jackie Chan,"2o5jDhtHVPhrJdv3cEQ99Z, 5vQfv3s2Z2SRdPZKr82ABw, 0bdJZl7TDeiymDYzMJnVh2, 246dkjvS1zLTtiykXe5h60",tiesto,dzeko,preme,male,male,1
male,This Is America,73sIBHcqh3Z3NyqHKZ7FOL,childish gambino,,,,,1
male,Be Alright,3QSQFmccmX81fWCUSPTS7y,dean lewis,,,,,1
male,Tequila,7z5WFjZAIYejWy0NI5lv4T,dan + shay,,,,,1
male,Shotgun,2ysnwxxNtSgbb9t1m2Ur4j,george ezra,,,,,1
male,Te Boté,"5hdhHgpxyniooUiQVaPxQ0, 1fux65HMCBvfJHqlBc4Nno, 4q3ewBCX7sLwd24euuV69X, 1TtXnWcUs0FCkaZDPGYHdf, 1i8SpTcr7yvPOmcqrbnVXY, 1SupJlEpv7RS2tPNRaHViT",nio garcia,casper magico,bad bunny,male,male,1
male,Plug Walk,1pPmIToKXyGdsCF6LmqLmI,rich the kid,,,,,1
male,In My Mind,"3v6Ji4uoWtKRkhuDUaxi9n, 1OAjDaKgg00KCUYqDe68un",dynoro,gigi d'agostino,,male,,1
male,Let You Down,6fOMl44jA4Sp5b9PpYCkzz,nf,,,,,1
male,Look Alive,"4TEJudQY2pXxVHPE3gD2EU, 3TVXtAsR1Inumwj472S9r4",blocboy jb,drake,,male,,1
male,Saturday Sun,10exVja0key0uqUkk6LJRT,vance joy,,,,,1
male,Body,"6t1gpxYbY8OlLA7D2RiikQ, 5uEeqYFuIChoWKy34jp8xE",loud luxury,brando,,male,,1
male,Mo Bamba,2RDOrhPqAM4jzTRCEb19qX,sheck wes,,,,,1
male,Nevermind,3EOEK57CV77D4ovYVcmiyt,dennis lloyd,,,,,1
male,Freaky Friday,"1tqhsYv8yBBdwANFNzHtcr, 7bXgB6jMjp9ATFy66eO08Z",lil dicky,chris brown,,male,,1
male,Leave a Light On,7z2avKuuiMAT4XZJFv8Rvh,tom walker,,,,,1
male,King's Dead,"28ExwzUQsvgJooOI0X1mr3, 2YZyLoL8N0Wb9xBt1NhZWg, 1RyvyyTE3xzB2ZywiAwp0i, 53KwLdlmrlCelAZMaLVZqU",jay rock,kendrick lamar,future,male,male,1
male,It's Not Living,3mIj9lX2MWuHmhNCA7LSCW,the 1975,,,,,1
male,You Make It Easy,3FfvYsEGaIb52QPXhg4DcH,jason aldean,,,,,1
male,Let's Fall in Love for the Night,37M5pPGs6V1fchFJSgCguX,finneas,,,,,1
male,Money In The Grave,"3TVXtAsR1Inumwj472S9r4, 1sBkRIssrMs1AbVkOJbc7a",drake,rick ross,,male,,1
male,Sunflower,"246dkjvS1zLTtiykXe5h60, 1zNqQNIdeOUZHb8zbZRFMX",post malone,swae lee,,male,,1
male,Circles,246dkjvS1zLTtiykXe5h60,post malone,,,,,1
male,Wow.,246dkjvS1zLTtiykXe5h60,post malone,,,,,1
male,Goodbyes,"246dkjvS1zLTtiykXe5h60, 50co4Is1HCEo8bhOyUWKpn",post malone,young thug,,male,,1
male,I Don't Care,"6eUKZXaKkcviH0Ku9w2n3V, 1uNFoZAHBGtllmzznpCI3s",ed sheeran,justin bieber,,male,,1
male,Beautiful People,"6eUKZXaKkcviH0Ku9w2n3V, 6LuN9FCkKOj5PcnpouEgny",ed sheeran,khalid,,male,,1
male,Callaita,"4q3ewBCX7sLwd24euuV69X, 0GM7qgcRCORpGnfcN2tCiB",bad bunny,tainy,,male,,1
male,MIA,"4q3ewBCX7sLwd24euuV69X, 3TVXtAsR1Inumwj472S9r4",bad bunny,drake,,male,,1
male,Better,6LuN9FCkKOj5PcnpouEgny,khalid,,,,,1
male,Talk,"6LuN9FCkKOj5PcnpouEgny, 6nS5roXSAGhTGr34W6n7Et",khalid,disclosure,,male,,1
male,Con Calma,"4VMYDCV2IEDYJArk749S6m, 3uZFBSsMiooimnprFL9jD1",daddy yankee,snow,,male,,1
male,Robbery,4MCBfE4596Uoi2O4DtmEMz,juice wrld,,,,,1
male,Giant,"7CajNmpbOovFoOoasH2HaY, 4f9iBmdUOhQWeP7dcAn1pf",calvin harris,rag'n'bone man,,male,,1
male,If I Can't Have You,7n2wHs1TKAczGzO7Dd2rGr,shawn mendes,,,,,1
male,One Thing Right,"64KEffDW9EtZ1y2vBYgq8T, 3oSJ7TBVCWMDMiYjXNiCKE",marshmello,kane brown,,male,,1
male,a lot,1URnnhqYAYcrqrcwql10ft,21 savage,,,,,1
male,Otro Trago,"77ziqFxp5gaInVrF2lj4ht, 1TtXnWcUs0FCkaZDPGYHdf",sech,darell,,male,,1
male,SOS,"1vCWHaC5f2uS3yhpwWbIA6, 0id62QV2SZZfvBn9xpmuCl",avicii,aloe blacc,,male,,1
male,Suge,4r63FhuTkUYltbVAg5TQnk,dababy,,,,,1
male,MIDDLE CHILD,6l3HvQ5sa6mXTsMTB19rO5,j. cole,,,,,1
male,i'm so tired...,"5JZ7CnR6gTvEMKX4g70Amv, 3WGpXCj9YhhfX11TToZcXP",lauv,troye sivan,,male,,1
male,Someone You Loved,4GNC7GD6oZMSxPGyXy4MNB,lewis capaldi,,,,,1
male,Bruises,4GNC7GD6oZMSxPGyXy4MNB,lewis capaldi,,,,,1
male,Hold Me While You Wait,4GNC7GD6oZMSxPGyXy4MNB,lewis capaldi,,,,,1
male,Grace,4GNC7GD6oZMSxPGyXy4MNB,lewis capaldi,,,,,1
male,ZEZE,"46SHBwWsqBkxI7EeeBEQG7, 4DdkRBBYG6Yk9Ka8tdJ9BW, 0Y5tJX1MQlPlqiwlOH1tJY",kodak black,offset,travis scott,male,male,1
male,Adan y Eva,3vQ0GE3mI0dAaxIMYe5g7z,paulo londra,,,,,1
male,Old Town Road,7jVv8c5Fj3E9VhNjxT4snq,lil nas x,,,,,1
male,Panini,7jVv8c5Fj3E9VhNjxT4snq,lil nas x,,,,,1
male,Look Back at It,31W5EY0aAly4Qieq6OFu6I,a boogie wit da hoodie,,,,,1
male,Swervin,"31W5EY0aAly4Qieq6OFu6I, 7gZfnEnfiaHzxARJ2LeXrf",a boogie wit da hoodie,6ix9ine,,male,,1
male,Easier,5Rl15oVamLq7FbSb0NNBNy,5 seconds of summer,,,,,1
male,Sucker,7gOdHgIoIKoe4i9Tta6qdD,jonas brothers,,,,,1
male,Only Human,7gOdHgIoIKoe4i9Tta6qdD,jonas brothers,,,,,1
male,Soltera,"47MpMsUfWtgyIIBEFOr4FE, 4VMYDCV2IEDYJArk749S6m, 4q3ewBCX7sLwd24euuV69X",lunay,daddy yankee,bad bunny,male,male,1
male,High Hopes,20JZFwl6HVl6yg8a4H3ZqK,panic! at the disco,,,,,1
male,Nothing Breaks Like a Heart,"3hv9jJF3adDNsBSIQDqcjp, 5YGY8feqx7naU7z4HrwZM6",mark ronson,miley cyrus,,genderfluid,,1
male,Going Bad,"20sxb77xiYeusSH8cVdatc, 3TVXtAsR1Inumwj472S9r4",meek mill,drake,,male,,1
male,Calma,"4QVBYiagIaa6ZGSPMbybpy, 329e4yvIujISKGKz1BZZbO",pedro capo,farruko,,male,,1
male,Pure Water,"0YinUQ50QDB7ZxSCLyQ40k, 6oMuImdp5ZcFhWP0ESe6mG",mustard,migos,,male,,1
male,Ransom,4Ga1P7PMIsmqEZqhYZQgDo,lil tecca,,,,,1
male,Piece Of Your Heart,"0xRXCcSX89eobfrshSVdyu, 2nm38smINjms1LtczR0Cei",meduza,goodboys,,male,,1
male,"10,000 Hours","7z5WFjZAIYejWy0NI5lv4T, 1uNFoZAHBGtllmzznpCI3s",dan + shay,justin bieber,,male,,1
male,Shotta Flow,"0ErzCpIMyLcjPiwT4elrtZ, 3Fl1V19tmjt57oBdxXKAjJ",nle choppa,blueface,,male,,1
male,Ride It,4ofCBoyEiGSePFAG500xev,regard,,,,,1
male,Pop Out,"6AgTAQt8XS6jRWi4sX7w49, 6jGMq4yGs7aQzuGsMgVgZR",polo g,lil tjay,,male,,1
male,Let Me Down Slowly,5IH6FPUwQTxPSXurCrcIov,alec benjamin,,,,,1
male,Location,"6Ip8FS7vWT1uKkJSweANQK, 3wcj11K77LjEY1PkEazffa",dave,burna boy,,male,,1
male,3 Nights,6USv9qhCn6zfxlBQIYJ9qs,dominic fike,,,,,1
male,Ladbroke Grove,4Xi6LSfFqv26XgP9NKN26U,aj tracey,,,,,1
male,Leave Me Alone,2HUwZ0kumzCSlhFcjFZfpp,flipp dinero,,,,,1
male,Lost in the Fire,"3hteYQFiMFbJY7wS0xDymP, 1Xyo4u8uXC1ZmMpatF05PJ",gesaffelstein,the weeknd,,male,,1
male,emotions,6ASri4ePR7RlsvIQgWPJpS,iann dior,,,,,1
male,Toosie Slide,3TVXtAsR1Inumwj472S9r4,drake,,,,,1
male,Safaera,"4q3ewBCX7sLwd24euuV69X, 4IMAo2UQchVFyPH24PAjUs, 12vb80Km0Ew53ABfJOepVz",bad bunny,jowell & randy,nengo flow,male,male,1
male,Intentions,"1uNFoZAHBGtllmzznpCI3s, 0VRj0yCOv2FXJNP47XQnx5",justin bieber,quavo,,male,,1
male,Yummy,1uNFoZAHBGtllmzznpCI3s,justin bieber,,,,,1
male,HIGHEST IN THE ROOM,0Y5tJX1MQlPlqiwlOH1tJY,travis scott,,,,,1
male,Blinding Lights,1Xyo4u8uXC1ZmMpatF05PJ,the weeknd,,,,,1
male,Hawái,1r4hJ1h58CWwUQe3MxPuau,maluma,,,,,1
male,Life Is Good,"1RyvyyTE3xzB2ZywiAwp0i, 3TVXtAsR1Inumwj472S9r4",future,drake,,male,,1
male,Memories,04gDigrS5kc9YWfZHwBETP,maroon 5,,,,,1
male,Godzilla,"7dGJo4pcD2V6oG8kP0tJRR, 4MCBfE4596Uoi2O4DtmEMz",eminem,juice wrld,,male,,1
male,ROCKSTAR,"4r63FhuTkUYltbVAg5TQnk, 757aE44tKEUQEqRuT6GnEB",dababy,roddy ricch,,male,,1
male,The Box,757aE44tKEUQEqRuT6GnEB,roddy ricch,,,,,1
male,Before You Go,4GNC7GD6oZMSxPGyXy4MNB,lewis capaldi,,,,,1
male,Watermelon Sugar,6KImCVD70vtIoJWnq6nGn3,harry styles,,,,,1
male,Adore You,6KImCVD70vtIoJWnq6nGn3,harry styles,,,,,1
male,Dynamite,3Nrfpe0tUJi4K4DXYWgMUX,bts,,,,,1
male,Blueberry Faygo,5zctI4wO9XSKS8XwcnqEHk,lil mosey,,,,,1
male,ROXANNE,0vRvGUQVUjytro0xpb26bs,arizona zervas,,,,,1
male,Roses,"0H39MdGGX6dbnnQPt6NQkZ, 5rGrDvrLOV2VV8SCFVGWlj",saint jhn,imanbek,,male,,1
male,Falling,7uaIm6Pw7xplS8Dy06V6pT,trevor daniel,,,,,1
male,Sunday Best,4ETSs924pXMzjIeD6E9b4u,surfaces,,,,,1
male,Breaking Me,"0u6GtibW46tFX7koQ6uNJZ, 5Wg2b4Mp42gicxEeDNawf7",topic,a7s,,male,,1
male,THE SCOTTS,"2PaZWGu5T5nHjY2xxAkFsT, 0Y5tJX1MQlPlqiwlOH1tJY, 0fA0VVWsXO9YnASrzqfmYu",the scotts,travis scott,kid cudi,male,male,1
male,Mood,"6fWVd57NKTalqvmjRd2t8Z, 6ASri4ePR7RlsvIQgWPJpS",24kgoldn,iann dior,,male,,1
male,Savage Love,"56mfhUDKa1vec6rSLZV5Eg, 07YZf4WDAMNwqr4jfgOZ8y",jawsh 685,jason derulo,,male,,1
male,RITMO,"1yxSLGMDHlW21z4YXirZDS, 1vyhD5VmyZ7KMfW5gqLgo5",black eyed peas,j balvin,,male,,1
male,Shivers,6eUKZXaKkcviH0Ku9w2n3V,ed sheeran,,,,,1
male,Bad Habits,6eUKZXaKkcviH0Ku9w2n3V,ed sheeran,,,,,1
male,Me Porto Bonito,"4q3ewBCX7sLwd24euuV69X, 37230BxxYs9ksS7OkZw3IU",bad bunny,chencho corleone,,male,,1
male,Tití Me Preguntó,4q3ewBCX7sLwd24euuV69X,bad bunny,,,,,1
male,Efecto,4q3ewBCX7sLwd24euuV69X,bad bunny,,,,,1
male,Moscow Mule,4q3ewBCX7sLwd24euuV69X,bad bunny,,,,,1
male,Party,"4q3ewBCX7sLwd24euuV69X, 1mcTU81TzQhprhouKaTkpq",bad bunny,rauw alejandro,,male,,1
male,Yonaguni,4q3ewBCX7sLwd24euuV69X,bad bunny,,,,,1
male,Tarot,"4q3ewBCX7sLwd24euuV69X, 6nVcHLIgY5pE2YCl8ubca1",bad bunny,jhayco,,,,1
male,Ghost,1uNFoZAHBGtllmzznpCI3s,justin bieber,,,,,1
male,Enemy,"53XhwfbYqKCa1cC15pYq2q, 6U3ybJ9UHNKEdsH7ktGBZ7, 57nPqD7z62gDdq37US9XJR, 47mIJdHORyRerp4os813jD",imagine dragons,jid,arcane,male,,1
male,Pepas,329e4yvIujISKGKz1BZZbO,farruko,,,,,1
male,My Universe,"4gzpq5DPGxSnKTe4SA8HAU, 3Nrfpe0tUJi4K4DXYWgMUX",coldplay,bts,,male,,1
male,La Bachata,0tmwSHipWxN12fsoLcFU3B,manuel turizo,,,,,1
male,INDUSTRY BABY,"7jVv8c5Fj3E9VhNjxT4snq, 2LIk90788K0zvyj2JJVwkJ",lil nas x,jack harlow,,male,,1
male,THATS WHAT I WANT,7jVv8c5Fj3E9VhNjxT4snq,lil nas x,,,,,1
male,As It Was,6KImCVD70vtIoJWnq6nGn3,harry styles,,,,,1
male,Late Night Talking,6KImCVD70vtIoJWnq6nGn3,harry styles,,,,,1
male,Desesperados,"1mcTU81TzQhprhouKaTkpq, 37230BxxYs9ksS7OkZw3IU",rauw alejandro,chencho corleone,,male,,1
male,I Ain't Worried,5Pwc4xIPtQLFEnJriah9YJ,onerepublic,,,,,1
male,Where Are You Now,"7f5Zgnp2spUuuzKplmRkt7, 6ydoSd3N2mwgwBHtF6K7eX",lost frequencies,calum scott,,male,,1
male,Glimpse of Us,3MZsBdqDrRTJihTHQrO6Dq,joji,,,,,1
male,First Class,2LIk90788K0zvyj2JJVwkJ,jack harlow,,,,,1
male,"Quevedo: Bzrp Music Sessions, Vol. 52","716NhGYqD1jl2wI1Qkgq36, 52iwsT98xCoGgiGntTiR7K",bizarrap,quevedo,,,,1
male,STAY,"2tIP7SsRs7vjIcLrU85W8J, 1uNFoZAHBGtllmzznpCI3s",the kid laroi,justin bieber,,male,,1
male,Sweater Weather,77SW9BnxLY8rJ0RciFqkHh,the neighbourhood,,,,,1
male,Another Love,2txHhyCwHjUEpJjWrEyqyX,tom odell,,,,,1
male,Infinity,6QrQ7OrISRYIfS5mtacaw2,jaymes young,,,,,1
male,Heat Waves,4yvcSjfu4PC0CYQyLy4wSq,glass animals,,,,,1
male,Until I Found You,5XKFrudbV4IiuE5WuTPRmT,stephen sanchez,,,,,1
male,Set It Off,2ziB7fzrXBoh1HUPS6sVFn,audioslave,,,,,1
male,Welcome to the Black Parade,7FBcuc1gsnv6Y1nwFtNRCb,my chemical romance,,,,,1
male,Fans,2qk9voo8llSGYcZ6xrBzKx,kings of leon,,,,,1
male,Y Si Amanece por Fin,4aeIWo5CMF1uRmqgJdwkZW,joaquin sabina,,,,,1
male,Lifelines,2jzc5TC5TVFLXQlBNiIUzE,a-ha,,,,,1
male,A Rockin' Good Way,"0wi4yTYlGtEnbGo4ltZTib, 0SD4eZCN4Kr0wQk56hCdh2",shakin' stevens,bonnie tyler,,,,1
male,Feeling Good,1GxkXlMwML1oSg5eLPiAz3,michael buble,,,,,1
male,Always Be,3Ayl7mCk0nScecqOzvNp6s,jimmy eat world,,,,,1
male,Dishes,00sazWvoTLOqg5MFwC68Um,yann tiersen,,,,,1
male,Time to Dance,20JZFwl6HVl6yg8a4H3ZqK,panic! at the disco,,,,,1
male,Singin' In The Rain,3XxxEq6BREC57nCWXbQZ7o,jamie cullum,,,,,1
male,Women of Ireland,562Od3CffWedyz2BbeYWVn,mike oldfield,,,,,1
male,Rebel Rebel,0oSGxfWSnnOXhD2fKuz2Gy,david bowie,,,,,1
male,Ghost of the Navigator,6mdiAmATAx73kdxrNrnlao,iron maiden,,,,,1
male,In Too Deep,0qT79UgT5tY4yudH9VfsdT,sum 41,,,,,1
male,You’ll Think Of Me,0u2FHSq3ln94y5Q57xazwf,keith urban,,,,,1
male,A.D.D.,5eAWCfyUhZtHHtBdNk56l1,system of a down,,,,,1
male,I'm On Fire,3eqjTLE0HfPfh78zjh6TqT,bruce springsteen,,,,,1
male,Days Like This,44NX2ffIYHr6D4n7RaZF7A,van morrison,,,,,1
male,I'm Ready,3Z02hBLubJxuFJfhacLSDc,bryan adams,,,,,1
male,Man On The Edge,6mdiAmATAx73kdxrNrnlao,iron maiden,,,,,1
male,What Happened To Us?,2MqhkhX4npxDZ62ObR5ELO,hoobastank,,,,,1
male,"Magiskt, men tragiskt",3H7Ez7cwaYw4L3ELy4v3Lc,hakan hellstrom,,,,,1
male,Contrabando,4aeIWo5CMF1uRmqgJdwkZW,joaquin sabina,,,,,1
male,Savin' Me,6deZN1bslXzeGvOLaLMOIF,nickelback,,,,,1
male,Det snurrar i min skalle,1jBFgqfCh0pz5eNIWFvJGQ,familjen,,,,,1
male,Somethin' Stupid,"2HcwFjNelS49kFbfvMxQYw, 0ExYzTb7raTAfsXPtiI5vq",robbie williams,nicole kidman,,,,1
male,What A Difference A Day Made,3XxxEq6BREC57nCWXbQZ7o,jamie cullum,,,,,1
male,Crocodile Rock,3PhoLpVuITZKcymswpck5b,elton john,,,,,1
male,Cuando Amanece,5ZqnEfVdEGmoPxtELhN7ai,estopa,,,,,1
male,The Kids Aren't Alright,5LfGQac0EIXyAN8aUwmNAQ,the offspring,,,,,1
male,Innan mörkret faller,33zLgL7tT1vg7eRpWYX5uI,lars winnerback,,,,,1
male,A Place for My Head,6XyY86QOPPrYVGvF9ch6wz,linkin park,,,,,1
male,A Kind Of Magic,1dfeR4HaWDbWqFHLkxsg1d,queen,,,,,1
male,Feel Good Hit Of The Summer,4pejUc4iciQfgdX6OKulQn,queens of the stone age,,,,,1
male,Cracklin' Rosie,7mEIug7XUlQHikrFxjTWes,neil diamond,,,,,1
male,Wrong Turn,3GBPw9NK25X1Wt2OUvOwY3,jack johnson,,,,,1
male,What I Believe,0qT79UgT5tY4yudH9VfsdT,sum 41,,,,,1
male,I'll Take Everything,7KMqksf0UMdyA0UCf4R3ux,james blunt,,,,,1
male,Come Back,1w5Kfo2jwwIPruYS2UWh56,pearl jam,,,,,1
male,Kryptonite,2RTUTCvo6onsAnheUk3aL9,3 doors down,,,,,1
male,So Fine,3qm84nBOXUEQ2vnTfUTTFC,guns n' roses,,,,,1
male,I Missed Again,4lxfqrEsLX6N1N4OCSkILp,phil collins,,,,,1
male,Walking A Line,7jy3rLJdDQY21OgRLCZ9sD,foo fighters,,,,,1
male,Under Pressure,"1dfeR4HaWDbWqFHLkxsg1d, 0oSGxfWSnnOXhD2fKuz2Gy",queen,david bowie,,male,,1
male,I,5eAWCfyUhZtHHtBdNk56l1,system of a down,,,,,1
male,Our Lawyer Made Us Change The Name Of This Song So We Wouldn't Get Sued,4UXqAaa6dQYAk18Lv7PEgX,fall out boy,,,,,1
male,Flash's Theme,1dfeR4HaWDbWqFHLkxsg1d,queen,,,,,1
male,Leave,4KWTAlx2RvbpseOGMEmROg,r.e.m.,,,,,1
male,They Dance Alone,0Ty63ceoRnnJKVEYP0VQpk,sting,,,,,1
male,Woman Like a Man,14r9dR01KeBLFfylVSKCZQ,damien rice,,,,,1
male,Release Me,43ZHCT0cAZBISjO8DG9PnE,elvis presley,,,,,1
male,Unholy Confessions,0nmQIMXWTXfhgOBdNzhGOs,avenged sevenfold,,,,,1
male,Somebody To Love,1dfeR4HaWDbWqFHLkxsg1d,queen,,,,,1
male,Heal the World,3fMbdgg4jU18AjLCKBhRSm,michael jackson,,,,,1
male,It's My Life,58lV9VcRSjABbAbfWS6skp,bon jovi,,,,,1
male,Life Is A Rollercoaster,3nlHsNqwCSvT988ZfSW1Yh,ronan keating,,,,,1
male,DDevil,5eAWCfyUhZtHHtBdNk56l1,system of a down,,,,,1
male,Angel Of Harlem,51Blml2LZPmy7TTiAg47vQ,u2,,,,,1
male,Mama,3CkvROUTQ6nRi9yQOcsB50,genesis,,,,,1
male,Migas de pan,0QE9iXPzgSaBq34OqIZ4n2,despistaos,,,,,1
male,Any Way You Want It,0rvjqX7ttXeg3mTy8Xscbt,journey,,,,,1
male,Kom hem nu,33zLgL7tT1vg7eRpWYX5uI,lars winnerback,,,,,1
male,Mr. Jack,5eAWCfyUhZtHHtBdNk56l1,system of a down,,,,,1
male,Cemetery Drive,7FBcuc1gsnv6Y1nwFtNRCb,my chemical romance,,,,,1
male,Rock The Casbah,3RGLhK1IP9jnYFH4BRFJBS,the clash,,,,,1
male,Shiver,04gDigrS5kc9YWfZHwBETP,maroon 5,,,,,1
male,Family Man,562Od3CffWedyz2BbeYWVn,mike oldfield,,,,,1
male,Fear Is The Key,6mdiAmATAx73kdxrNrnlao,iron maiden,,,,,1
male,Geek Stink Breath,7oPftvlwr6VrsViSDV7fJY,green day,,,,,1
male,Workin' Day And Night,3fMbdgg4jU18AjLCKBhRSm,michael jackson,,,,,1
male,With Me,0qT79UgT5tY4yudH9VfsdT,sum 41,,,,,1
male,Bitter Sweet Symphony,2cGwlqi3k18jFpUyTrsR84,the verve,,,,,1
male,Moody Blue,43ZHCT0cAZBISjO8DG9PnE,elvis presley,,,,,1
male,För en lång lång tid,3H7Ez7cwaYw4L3ELy4v3Lc,hakan hellstrom,,,,,1
male,South Side,3OsRAKCvk37zwYcnzRf5XF,moby,,,,,1
male,Nothing Compares 2 U,"5a2EaR3hamoenG9rDuVn8j, 0EcHeVcE0H9nFZnsHjlkIl",prince,rosie gaines,,,,1
male,Going Away To College,6FBDaR13swtiWwGhX1WQsP,blink-182,,,,,1
male,My Way,43ZHCT0cAZBISjO8DG9PnE,elvis presley,,,,,1
male,Feliz Navidad,7K78lVZ8XzkjfRSI7570FF,jose feliciano,,,,,1
male,Hemicraneal,5ZqnEfVdEGmoPxtELhN7ai,estopa,,,,,1
male,Apagón,5ZqnEfVdEGmoPxtELhN7ai,estopa,,,,,1
male,The Hero,562Od3CffWedyz2BbeYWVn,mike oldfield,,,,,1
male,Cariño Esperame,7qAoXV4U0qDxQAUqhszjAA,manuel carrasco,,,,,1
male,Bubble Toes,3GBPw9NK25X1Wt2OUvOwY3,jack johnson,,,,,1
male,Med bussen från stan,33zLgL7tT1vg7eRpWYX5uI,lars winnerback,,,,,1
male,Send Me An Angel,27T030eWyCQRmDyuvr1kxY,scorpions,,,,,1
male,Sidewinder,0nmQIMXWTXfhgOBdNzhGOs,avenged sevenfold,,,,,1
male,From the Inside,6XyY86QOPPrYVGvF9ch6wz,linkin park,,,,,1
male,Hard to Handle,60df5JBRRPcnSpsIMxxwQm,otis redding,,,,,1
